Run,Velocity,Protocol,Metric,Value
87,0.5,UWGS,Offset,108.607
87,0.5,UWGS,Skew,0.683195
88,0.5,UWGS,Offset,189.195
88,0.5,UWGS,Skew,3.21753
85,0.5,UWGS,Offset,169.391
85,0.5,UWGS,Skew,0.898362
86,0.5,UWGS,Offset,133.106
86,0.5,UWGS,Skew,1.19072
89,0.5,UWGS,Offset,125.294
89,0.5,UWGS,Skew,0.306873
90,0.5,UWGS,Offset,110.647
90,0.5,UWGS,Skew,0.102058
92,0.5,UWGS,Offset,105.048
92,0.5,UWGS,Skew,0.669447
91,0.5,UWGS,Offset,379.909
91,0.5,UWGS,Skew,13.5513
93,0.5,UWGS,Offset,121.376
93,0.5,UWGS,Skew,0.298706
94,0.5,UWGS,Offset,2039.11
94,0.5,UWGS,Skew,70.1947
95,0.5,UWGS,Offset,135.757
95,0.5,UWGS,Skew,0.833419
96,0.5,UWGS,Offset,115.442
96,0.5,UWGS,Skew,0.231706
98,0.5,UWGS,Offset,98.9417
98,0.5,UWGS,Skew,1.20158
99,0.5,UWGS,Offset,140.099
99,0.5,UWGS,Skew,0.932443
100,0.5,UWGS,Offset,149.223
100,0.5,UWGS,Skew,1.21565
97,0.5,UWGS,Offset,132.867
97,0.5,UWGS,Skew,0.351202
101,0.5,UWGS,Offset,131.128
101,0.5,UWGS,Skew,0.239786
102,0.5,UWGS,Offset,117.049
102,0.5,UWGS,Skew,0.150931
103,0.5,UWGS,Offset,127.12
103,0.5,UWGS,Skew,0.67162
104,0.5,UWGS,Offset,75.1368
104,0.5,UWGS,Skew,3.45582
106,0.5,UWGS,Offset,103.142
106,0.5,UWGS,Skew,1.00082
105,0.5,UWGS,Offset,141.559
105,0.5,UWGS,Skew,1.18702
107,0.5,UWGS,Offset,193.74
107,0.5,UWGS,Skew,5.27244
108,0.5,UWGS,Offset,126.485
108,0.5,UWGS,Skew,0.280055
109,0.5,UWGS,Offset,116.174
109,0.5,UWGS,Skew,0.00180018
110,0.5,UWGS,Offset,120.661
110,0.5,UWGS,Skew,0.428369
111,0.5,UWGS,Offset,94.6316
111,0.5,UWGS,Skew,0.159576
112,0.5,UWGS,Offset,205.161
112,0.5,UWGS,Skew,5.22843
113,0.5,UWGS,Offset,134.087
113,0.5,UWGS,Skew,1.33621
115,0.5,UWGS,Offset,122.651
115,0.5,UWGS,Skew,0.293005
114,0.5,UWGS,Offset,111.677
114,0.5,UWGS,Skew,0.0311648
117,0.5,UWGS,Offset,98.5849
117,0.5,UWGS,Skew,1.45647
116,0.5,UWGS,Offset,147.2
116,0.5,UWGS,Skew,0.919111
118,0.5,UWGS,Offset,144.947
118,0.5,UWGS,Skew,1.14431
119,0.5,UWGS,Offset,78.7107
119,0.5,UWGS,Skew,0.71229
120,0.5,UWGS,Offset,144.029
120,0.5,UWGS,Skew,0.82685
121,0.5,UWGS,Offset,100.39
121,0.5,UWGS,Skew,0.457049
122,0.5,UWGS,Offset,89.3478
122,0.5,UWGS,Skew,0.525463
123,0.5,UWGS,Offset,124.555
123,0.5,UWGS,Skew,0.504166
125,0.5,UWGS,Offset,117.369
125,0.5,UWGS,Skew,0.265595
124,0.5,UWGS,Offset,139.959
124,0.5,UWGS,Skew,0.967733
126,0.5,UWGS,Offset,85.2988
126,0.5,UWGS,Skew,1.30292
128,0.5,UWGS,Offset,116.378
128,0.5,UWGS,Skew,0.639285
129,0.5,UWGS,Offset,130.942
129,0.5,UWGS,Skew,0.75958
127,0.5,UWGS,Offset,101.135
127,0.5,UWGS,Skew,1.03791
131,0.5,UWGS,Offset,113.001
131,0.5,UWGS,Skew,1.0458
130,0.5,UWGS,Offset,159.151
130,0.5,UWGS,Skew,0.0376262
133,0.5,UWGS,Offset,94.683
133,0.5,UWGS,Skew,0.142814
134,0.5,UWGS,Offset,117.102
134,0.5,UWGS,Skew,0.347152
135,0.5,UWGS,Offset,119.079
135,0.5,UWGS,Skew,0.0260901
132,0.5,UWGS,Offset,105.134
132,0.5,UWGS,Skew,0.397691
136,0.5,UWGS,Offset,85.6283
136,0.5,UWGS,Skew,1.18873
137,0.5,UWGS,Offset,161.522
137,0.5,UWGS,Skew,1.02088
139,0.5,UWGS,Offset,117.773
139,0.5,UWGS,Skew,0.604286
138,0.5,UWGS,Offset,101.539
138,0.5,UWGS,Skew,0.840999
140,0.5,UWGS,Offset,61.6504
140,0.5,UWGS,Skew,3.90903
141,0.5,UWGS,Offset,86.2263
141,0.5,UWGS,Skew,1.50675
142,0.5,UWGS,Offset,122.859
142,0.5,UWGS,Skew,0.0546024
143,0.5,UWGS,Offset,115.738
143,0.5,UWGS,Skew,0.0481567
144,0.5,UWGS,Offset,138.214
144,0.5,UWGS,Skew,0.653148
146,0.5,UWGS,Offset,120.094
146,0.5,UWGS,Skew,0.0240184
145,0.5,UWGS,Offset,114.838
145,0.5,UWGS,Skew,0.171274
147,0.5,UWGS,Offset,162.921
147,0.5,UWGS,Skew,2.57529
148,0.5,UWGS,Offset,74.1499
148,0.5,UWGS,Skew,2.41529
150,0.5,UWGS,Offset,100.343
150,0.5,UWGS,Skew,0.217793
149,0.5,UWGS,Offset,152.158
149,0.5,UWGS,Skew,1.34033
152,0.5,UWGS,Offset,105.177
152,0.5,UWGS,Skew,0.000447848
151,0.5,UWGS,Offset,134.795
151,0.5,UWGS,Skew,0.165476
153,0.5,UWGS,Offset,130.932
153,0.5,UWGS,Skew,0.481994
154,0.5,UWGS,Offset,148.399
154,0.5,UWGS,Skew,1.66633
155,0.5,UWGS,Offset,101.636
155,0.5,UWGS,Skew,0.00178933
156,0.5,UWGS,Offset,68.033
156,0.5,UWGS,Skew,3.36308
157,0.5,UWGS,Offset,115.76
157,0.5,UWGS,Skew,0.107291
158,0.5,UWGS,Offset,126.795
158,0.5,UWGS,Skew,0.269655
159,0.5,UWGS,Offset,100.018
159,0.5,UWGS,Skew,0.580789
160,0.5,UWGS,Offset,120.495
160,0.5,UWGS,Skew,0.0696238
161,0.5,UWGS,Offset,124.591
161,0.5,UWGS,Skew,0.669446
162,0.5,UWGS,Offset,144.12
162,0.5,UWGS,Skew,1.3202
165,0.5,UWGS,Offset,90.5009
165,0.5,UWGS,Skew,1.45833
163,0.5,UWGS,Offset,129.851
163,0.5,UWGS,Skew,0.332967
164,0.5,UWGS,Offset,112.268
164,0.5,UWGS,Skew,0.696454
166,0.5,UWGS,Offset,120.093
166,0.5,UWGS,Skew,0.107243
167,0.5,UWGS,Offset,105.476
167,0.5,UWGS,Skew,0.729465
168,0.5,UWGS,Offset,85.4595
168,0.5,UWGS,Skew,0.826247
169,0.5,UWGS,Offset,359.655
169,0.5,UWGS,Skew,19.6333
170,0.5,UWGS,Offset,210.193
170,0.5,UWGS,Skew,4.89052
171,0.5,UWGS,Offset,139.625
171,0.5,UWGS,Skew,1.44027
172,0.5,UWGS,Offset,101.878
172,0.5,UWGS,Skew,0.452682
173,0.5,UWGS,Offset,135.6
173,0.5,UWGS,Skew,0.957228
174,0.5,UWGS,Offset,87.362
174,0.5,UWGS,Skew,0.940067
175,0.5,UWGS,Offset,108.68
175,0.5,UWGS,Skew,0.0316505
176,0.5,UWGS,Offset,152.685
176,0.5,UWGS,Skew,0.904145
178,0.5,UWGS,Offset,129.273
178,0.5,UWGS,Skew,0.38875
177,0.5,UWGS,Offset,123.1
177,0.5,UWGS,Skew,0.214676
180,0.5,UWGS,Offset,104.61
180,0.5,UWGS,Skew,0.327126
179,0.5,UWGS,Offset,117.001
179,0.5,UWGS,Skew,0.324033
181,0.5,UWGS,Offset,92.6677
181,0.5,UWGS,Skew,0.44383
182,0.5,UWGS,Offset,141.39
182,0.5,UWGS,Skew,1.2156
183,0.5,UWGS,Offset,126.937
183,0.5,UWGS,Skew,0.227097
184,0.5,UWGS,Offset,109.925
184,0.5,UWGS,Skew,0.0146601
185,0.5,UWGS,Offset,123.289
185,0.5,UWGS,Skew,0.0170797
187,0.5,UWGS,Offset,115.239
187,0.5,UWGS,Skew,0.389325
186,0.5,UWGS,Offset,103.315
186,0.5,UWGS,Skew,0.345834
189,0.5,UWGS,Offset,143.852
189,0.5,UWGS,Skew,0.505683
188,0.5,UWGS,Offset,143.302
188,0.5,UWGS,Skew,0.604436
190,0.5,UWGS,Offset,11.1254
190,0.5,UWGS,Skew,8.6125
192,0.5,UWGS,Offset,393.378
192,0.5,UWGS,Skew,22.4258
193,0.5,UWGS,Offset,107.008
193,0.5,UWGS,Skew,0.0110081
191,0.5,UWGS,Offset,119.558
191,0.5,UWGS,Skew,0.291342
194,0.5,UWGS,Offset,106.42
194,0.5,UWGS,Skew,1.09689
195,0.5,UWGS,Offset,122.417
195,0.5,UWGS,Skew,0.236066
197,0.5,UWGS,Offset,156.027
197,0.5,UWGS,Skew,2.44493
196,0.5,UWGS,Offset,91.8118
196,0.5,UWGS,Skew,0.46758
198,0.5,UWGS,Offset,90.7717
198,0.5,UWGS,Skew,0.808571
200,0.5,UWGS,Offset,121.731
200,0.5,UWGS,Skew,0.131589
199,0.5,UWGS,Offset,32.9848
199,0.5,UWGS,Skew,2.98256
201,0.5,UWGS,Offset,136.233
201,0.5,UWGS,Skew,0.395793
203,0.5,UWGS,Offset,120.976
203,0.5,UWGS,Skew,0.0394287
204,0.5,UWGS,Offset,149.737
204,0.5,UWGS,Skew,1.07439
202,0.5,UWGS,Offset,36.8083
202,0.5,UWGS,Skew,3.60695
205,0.5,UWGS,Offset,96.3042
205,0.5,UWGS,Skew,0.178039
206,0.5,UWGS,Offset,131.396
206,0.5,UWGS,Skew,0.160234
208,0.5,UWGS,Offset,118.54
208,0.5,UWGS,Skew,0.665363
207,0.5,UWGS,Offset,89.9892
207,0.5,UWGS,Skew,1.05149
209,0.5,UWGS,Offset,159.203
209,0.5,UWGS,Skew,1.99675
210,0.5,UWGS,Offset,109.726
210,0.5,UWGS,Skew,0.197836
211,0.5,UWGS,Offset,175.032
211,0.5,UWGS,Skew,3.88643
212,0.5,UWGS,Offset,124.609
212,0.5,UWGS,Skew,0.0404513
213,0.5,UWGS,Offset,136.605
213,0.5,UWGS,Skew,0.988357
214,0.5,UWGS,Offset,105.448
214,0.5,UWGS,Skew,0.321387
215,0.5,UWGS,Offset,83.2013
215,0.5,UWGS,Skew,2.89379
217,0.5,UWGS,Offset,141.768
217,0.5,UWGS,Skew,1.15781
216,0.5,UWGS,Offset,87.3384
216,0.5,UWGS,Skew,0.504508
218,0.5,UWGS,Offset,174.557
218,0.5,UWGS,Skew,2.48099
219,0.5,UWGS,Offset,116.881
219,0.5,UWGS,Skew,0.638829
220,0.5,UWGS,Offset,150.429
220,0.5,UWGS,Skew,1.38798
221,0.5,UWGS,Offset,150.542
221,0.5,UWGS,Skew,1.05632
222,0.5,UWGS,Offset,112.499
222,0.5,UWGS,Skew,0.0932034
223,0.5,UWGS,Offset,144.79
223,0.5,UWGS,Skew,0.453567
224,0.5,UWGS,Offset,138.252
224,0.5,UWGS,Skew,1.37346
225,0.5,UWGS,Offset,113.16
225,0.5,UWGS,Skew,0.281074
226,0.5,UWGS,Offset,72.4286
226,0.5,UWGS,Skew,0.45849
227,0.5,UWGS,Offset,127.928
227,0.5,UWGS,Skew,0.382273
228,0.5,UWGS,Offset,148.864
228,0.5,UWGS,Skew,0.614241
229,0.5,UWGS,Offset,126.949
229,0.5,UWGS,Skew,0.628436
230,0.5,UWGS,Offset,120.72
230,0.5,UWGS,Skew,0.0845219
231,0.5,UWGS,Offset,117.165
231,0.5,UWGS,Skew,0.232973
232,0.5,UWGS,Offset,105.074
232,0.5,UWGS,Skew,0.687641
233,0.5,UWGS,Offset,72.2541
233,0.5,UWGS,Skew,0.392948
235,0.5,UWGS,Offset,134.431
235,0.5,UWGS,Skew,0.737864
234,0.5,UWGS,Offset,107.908
234,0.5,UWGS,Skew,0.222303
236,0.5,UWGS,Offset,125.982
236,0.5,UWGS,Skew,0.546834
237,0.5,UWGS,Offset,95.6759
237,0.5,UWGS,Skew,1.54659
238,0.5,UWGS,Offset,135.309
238,0.5,UWGS,Skew,0.355426
239,0.5,UWGS,Offset,163.311
239,0.5,UWGS,Skew,1.66109
240,0.5,UWGS,Offset,109.807
240,0.5,UWGS,Skew,0.49022
242,0.5,UWGS,Offset,140.013
242,0.5,UWGS,Skew,0.57497
241,0.5,UWGS,Offset,128.683
241,0.5,UWGS,Skew,1.31354
243,0.5,UWGS,Offset,123.865
243,0.5,UWGS,Skew,0.418823
244,0.5,UWGS,Offset,124.344
244,0.5,UWGS,Skew,0.947327
246,0.5,UWGS,Offset,103.944
246,0.5,UWGS,Skew,1.34465
245,0.5,UWGS,Offset,96.1124
245,0.5,UWGS,Skew,0.519435
247,0.5,UWGS,Offset,92.0658
247,0.5,UWGS,Skew,0.963646
248,0.5,UWGS,Offset,138.863
248,0.5,UWGS,Skew,1.20034
249,0.5,UWGS,Offset,109.237
249,0.5,UWGS,Skew,0.702017
250,0.5,UWGS,Offset,88.1133
250,0.5,UWGS,Skew,0.835237
251,0.5,UWGS,Offset,108.341
251,0.5,UWGS,Skew,0.38383
252,0.5,UWGS,Offset,149.392
252,0.5,UWGS,Skew,0.480654
253,0.5,UWGS,Offset,22.8889
253,0.5,UWGS,Skew,10.6976
254,0.5,UWGS,Offset,1253.31
254,0.5,UWGS,Skew,89.8359
255,0.5,UWGS,Offset,113.63
255,0.5,UWGS,Skew,0.312683
257,0.5,UWGS,Offset,124.29
257,0.5,UWGS,Skew,0.938702
258,0.5,UWGS,Offset,167.263
258,0.5,UWGS,Skew,1.81918
256,0.5,UWGS,Offset,129.276
256,0.5,UWGS,Skew,0.288554
259,0.5,UWGS,Offset,136.744
259,0.5,UWGS,Skew,1.07707
260,0.5,UWGS,Offset,75.4323
260,0.5,UWGS,Skew,1.00984
261,0.5,UWGS,Offset,155.895
261,0.5,UWGS,Skew,2.04834
263,0.5,UWGS,Offset,122.169
263,0.5,UWGS,Skew,0.215649
262,0.5,UWGS,Offset,129.116
262,0.5,UWGS,Skew,0.47937
264,0.5,UWGS,Offset,130.514
264,0.5,UWGS,Skew,0.697452
265,0.5,UWGS,Offset,58.5252
265,0.5,UWGS,Skew,1.61636
266,0.5,UWGS,Offset,137.868
266,0.5,UWGS,Skew,0.995235
267,0.5,UWGS,Offset,98.1239
267,0.5,UWGS,Skew,0.875302
268,0.5,UWGS,Offset,130.457
268,0.5,UWGS,Skew,0.0968233
269,0.5,UWGS,Offset,102.408
269,0.5,UWGS,Skew,1.12951
270,0.5,UWGS,Offset,98.3995
270,0.5,UWGS,Skew,0.318027
272,0.5,UWGS,Offset,112.465
272,0.5,UWGS,Skew,0.203368
271,0.5,UWGS,Offset,151.244
271,0.5,UWGS,Skew,0.179347
273,0.5,UWGS,Offset,118.751
273,0.5,UWGS,Skew,0.279306
275,0.5,UWGS,Offset,14.41
275,0.5,UWGS,Skew,6.18348
276,0.5,UWGS,Offset,90.5238
276,0.5,UWGS,Skew,1.0968
274,0.5,UWGS,Offset,152.015
274,0.5,UWGS,Skew,1.49252
277,0.5,UWGS,Offset,121.381
277,0.5,UWGS,Skew,0.0950847
278,0.5,UWGS,Offset,147.362
278,0.5,UWGS,Skew,1.50632
279,0.5,UWGS,Offset,135.386
279,0.5,UWGS,Skew,0.196138
280,0.5,UWGS,Offset,134.251
280,0.5,UWGS,Skew,0.714351
281,0.5,UWGS,Offset,86.8767
281,0.5,UWGS,Skew,0.0812992
282,0.5,UWGS,Offset,100.987
282,0.5,UWGS,Skew,1.04233
284,0.5,UWGS,Offset,141.817
284,0.5,UWGS,Skew,1.4041
283,0.5,UWGS,Offset,603.714
283,0.5,UWGS,Skew,31.1153
285,0.5,UWGS,Offset,142.24
285,0.5,UWGS,Skew,2.42069
287,0.5,UWGS,Offset,141.54
287,0.5,UWGS,Skew,0.405396
286,0.5,UWGS,Offset,129.039
286,0.5,UWGS,Skew,0.840024
289,0.5,UWGS,Offset,82.7916
289,0.5,UWGS,Skew,2.7865
288,0.5,UWGS,Offset,96.7883
288,0.5,UWGS,Skew,1.1547
290,0.5,UWGS,Offset,92.9388
290,0.5,UWGS,Skew,1.0996
291,0.5,UWGS,Offset,112.467
291,0.5,UWGS,Skew,0.0816683
292,0.5,UWGS,Offset,30.2936
292,0.5,UWGS,Skew,9.65985
293,0.5,UWGS,Offset,125.523
293,0.5,UWGS,Skew,0.0606046
294,0.5,UWGS,Offset,156.602
294,0.5,UWGS,Skew,0.731485
295,0.5,UWGS,Offset,130.776
295,0.5,UWGS,Skew,0.788935
296,0.5,UWGS,Offset,114.767
296,0.5,UWGS,Skew,1.71487
297,0.5,UWGS,Offset,131.328
297,0.5,UWGS,Skew,0.646278
298,0.5,UWGS,Offset,139.4
298,0.5,UWGS,Skew,0.248929
299,0.5,UWGS,Offset,148.043
299,0.5,UWGS,Skew,0.978078
300,0.5,UWGS,Offset,131.056
300,0.5,UWGS,Skew,0.806643
301,0.5,UWGS,Offset,119.258
301,0.5,UWGS,Skew,0.335892
302,0.5,UWGS,Offset,115.734
302,0.5,UWGS,Skew,0.848129
303,0.5,UWGS,Offset,123.544
303,0.5,UWGS,Skew,0.565446
304,0.5,UWGS,Offset,120.919
304,0.5,UWGS,Skew,0.417876
306,0.5,UWGS,Offset,157.734
306,0.5,UWGS,Skew,2.23394
307,0.5,UWGS,Offset,113.223
307,0.5,UWGS,Skew,0.200006
308,0.5,UWGS,Offset,81.4238
308,0.5,UWGS,Skew,7.48478
305,0.5,UWGS,Offset,107.897
305,0.5,UWGS,Skew,0.307238
309,0.5,UWGS,Offset,44.7596
309,0.5,UWGS,Skew,2.92899
310,0.5,UWGS,Offset,139.869
310,0.5,UWGS,Skew,1.3797
311,0.5,UWGS,Offset,138.08
311,0.5,UWGS,Skew,0.967259
312,0.5,UWGS,Offset,120.182
312,0.5,UWGS,Skew,0.873824
314,0.5,UWGS,Offset,132.491
314,0.5,UWGS,Skew,1.49977
315,0.5,UWGS,Offset,71.6832
315,0.5,UWGS,Skew,2.0909
313,0.5,UWGS,Offset,142.34
313,0.5,UWGS,Skew,2.04184
317,0.5,UWGS,Offset,119.801
317,0.5,UWGS,Skew,0.7426
316,0.5,UWGS,Offset,101.701
316,0.5,UWGS,Skew,0.417355
318,0.5,UWGS,Offset,108.377
318,0.5,UWGS,Skew,0.953071
320,0.5,UWGS,Offset,85.9744
320,0.5,UWGS,Skew,1.04362
319,0.5,UWGS,Offset,112.986
319,0.5,UWGS,Skew,0.217943
321,0.5,UWGS,Offset,153.077
321,0.5,UWGS,Skew,1.7615
323,0.5,UWGS,Offset,97.4802
323,0.5,UWGS,Skew,0.545707
322,0.5,UWGS,Offset,111.323
322,0.5,UWGS,Skew,0.460153
324,0.5,UWGS,Offset,120.206
324,0.5,UWGS,Skew,0.216301
326,0.5,UWGS,Offset,134.588
326,0.5,UWGS,Skew,0.230611
325,0.5,UWGS,Offset,101.419
325,0.5,UWGS,Skew,0.44151
327,0.5,UWGS,Offset,109.848
327,0.5,UWGS,Skew,0.344093
329,0.5,UWGS,Offset,144.877
329,0.5,UWGS,Skew,1.61803
328,0.5,UWGS,Offset,134.237
328,0.5,UWGS,Skew,0.890995
330,0.5,UWGS,Offset,114.825
330,0.5,UWGS,Skew,0.314845
331,0.5,UWGS,Offset,150.247
331,0.5,UWGS,Skew,1.64091
333,0.5,UWGS,Offset,125.506
333,0.5,UWGS,Skew,0.0642959
332,0.5,UWGS,Offset,107.225
332,0.5,UWGS,Skew,0.591342
334,0.5,UWGS,Offset,50.865
334,0.5,UWGS,Skew,0.372196
335,0.5,UWGS,Offset,128.096
335,0.5,UWGS,Skew,1.06798
336,0.5,UWGS,Offset,173.411
336,0.5,UWGS,Skew,2.57513
338,0.5,UWGS,Offset,126.619
338,0.5,UWGS,Skew,0.743226
337,0.5,UWGS,Offset,152.383
337,0.5,UWGS,Skew,0.989896
340,0.5,UWGS,Offset,92.7301
340,0.5,UWGS,Skew,0.808553
339,0.5,UWGS,Offset,125.676
339,0.5,UWGS,Skew,0.817118
341,0.5,UWGS,Offset,113.382
341,0.5,UWGS,Skew,0.508656
342,0.5,UWGS,Offset,136.348
342,0.5,UWGS,Skew,0.840346
344,0.5,UWGS,Offset,107.238
344,0.5,UWGS,Skew,0.511054
345,0.5,UWGS,Offset,154.292
345,0.5,UWGS,Skew,1.8093
347,0.5,UWGS,Offset,116.163
347,0.5,UWGS,Skew,0.767252
343,0.5,UWGS,Offset,117.799
343,0.5,UWGS,Skew,0.242052
346,0.5,UWGS,Offset,81.7625
346,0.5,UWGS,Skew,0.852575
348,0.5,UWGS,Offset,140.703
348,0.5,UWGS,Skew,1.47817
349,0.5,UWGS,Offset,140.009
349,0.5,UWGS,Skew,0.459094
350,0.5,UWGS,Offset,79.0375
350,0.5,UWGS,Skew,1.46582
352,0.5,UWGS,Offset,129.683
352,0.5,UWGS,Skew,0.131939
351,0.5,UWGS,Offset,98.3511
351,0.5,UWGS,Skew,0.810393
353,0.5,UWGS,Offset,92.2529
353,0.5,UWGS,Skew,7.78525
354,0.5,UWGS,Offset,103.622
354,0.5,UWGS,Skew,0.265816
355,0.5,UWGS,Offset,103.257
355,0.5,UWGS,Skew,0.545925
356,0.5,UWGS,Offset,120.497
356,0.5,UWGS,Skew,0.342145
357,0.5,UWGS,Offset,117.095
357,0.5,UWGS,Skew,0.281881
358,0.5,UWGS,Offset,130.808
358,0.5,UWGS,Skew,0.302261
359,0.5,UWGS,Offset,104.12
359,0.5,UWGS,Skew,1.07979
360,0.5,UWGS,Offset,88.6601
360,0.5,UWGS,Skew,0.934947
361,0.5,UWGS,Offset,142.992
361,0.5,UWGS,Skew,0.599061
362,0.5,UWGS,Offset,577.3
362,0.5,UWGS,Skew,29.8653
363,0.5,UWGS,Offset,113.537
363,0.5,UWGS,Skew,0.444106
364,0.5,UWGS,Offset,94.5305
364,0.5,UWGS,Skew,0.746867
365,0.5,UWGS,Offset,149.41
365,0.5,UWGS,Skew,1.27662
366,0.5,UWGS,Offset,115.173
366,0.5,UWGS,Skew,0.0989565
367,0.5,UWGS,Offset,128.608
367,0.5,UWGS,Skew,0.768419
368,0.5,UWGS,Offset,107.098
368,0.5,UWGS,Skew,0.264569
369,0.5,UWGS,Offset,97.9029
369,0.5,UWGS,Skew,0.627945
370,0.5,UWGS,Offset,110.969
370,0.5,UWGS,Skew,0.314071
371,0.5,UWGS,Offset,148.377
371,0.5,UWGS,Skew,1.33871
373,0.5,UWGS,Offset,111.767
373,0.5,UWGS,Skew,0.448131
374,0.5,UWGS,Offset,118.747
374,0.5,UWGS,Skew,0.646894
372,0.5,UWGS,Offset,143.735
372,0.5,UWGS,Skew,1.11326
375,0.5,UWGS,Offset,236.421
375,0.5,UWGS,Skew,8.42602
376,0.5,UWGS,Offset,105.476
376,0.5,UWGS,Skew,0.107925
377,0.5,UWGS,Offset,114.386
377,0.5,UWGS,Skew,0.26358
378,0.5,UWGS,Offset,125.081
378,0.5,UWGS,Skew,1.41406
380,0.5,UWGS,Offset,125.353
380,0.5,UWGS,Skew,1.74593
379,0.5,UWGS,Offset,130.097
379,0.5,UWGS,Skew,0.701532
382,0.5,UWGS,Offset,138.758
382,0.5,UWGS,Skew,0.923382
381,0.5,UWGS,Offset,118.065
381,0.5,UWGS,Skew,0.305774
383,0.5,UWGS,Offset,104.327
383,0.5,UWGS,Skew,0.514232
385,0.5,UWGS,Offset,84.8335
385,0.5,UWGS,Skew,1.35708
386,0.5,UWGS,Offset,106.621
386,0.5,UWGS,Skew,0.193708
384,0.5,UWGS,Offset,117.862
384,0.5,UWGS,Skew,0.63247
387,0.5,UWGS,Offset,126.661
387,0.5,UWGS,Skew,0.330684
388,0.5,UWGS,Offset,101.131
388,0.5,UWGS,Skew,0.634192
389,0.5,UWGS,Offset,59.0743
389,0.5,UWGS,Skew,3.37017
390,0.5,UWGS,Offset,163.272
390,0.5,UWGS,Skew,1.99312
391,0.5,UWGS,Offset,125.535
391,0.5,UWGS,Skew,0.394647
393,0.5,UWGS,Offset,115.499
393,0.5,UWGS,Skew,0.659523
392,0.5,UWGS,Offset,111.287
392,0.5,UWGS,Skew,0.544735
394,0.5,UWGS,Offset,114.527
394,0.5,UWGS,Skew,0.229716
395,0.5,UWGS,Offset,93.1835
395,0.5,UWGS,Skew,1.41238
396,0.5,UWGS,Offset,106.376
396,0.5,UWGS,Skew,0.779725
397,0.5,UWGS,Offset,28.6095
397,0.5,UWGS,Skew,6.50055
398,0.5,UWGS,Offset,124.663
398,0.5,UWGS,Skew,0.302438
399,0.5,UWGS,Offset,173.709
399,0.5,UWGS,Skew,3.13463
400,0.5,UWGS,Offset,157.602
400,0.5,UWGS,Skew,2.10585
401,0.5,UWGS,Offset,100.018
401,0.5,UWGS,Skew,0.343214
403,0.5,UWGS,Offset,172.077
403,0.5,UWGS,Skew,2.05447
404,0.5,UWGS,Offset,99.0667
404,0.5,UWGS,Skew,1.06795
402,0.5,UWGS,Offset,141.386
402,0.5,UWGS,Skew,0.182778
405,0.5,UWGS,Offset,164.385
405,0.5,UWGS,Skew,2.56245
407,0.5,UWGS,Offset,117.877
407,0.5,UWGS,Skew,0.165974
406,0.5,UWGS,Offset,81.7005
406,0.5,UWGS,Skew,1.83078
408,0.5,UWGS,Offset,119.016
408,0.5,UWGS,Skew,0.188784
410,0.5,UWGS,Offset,112.58
410,0.5,UWGS,Skew,0.169159
411,0.5,UWGS,Offset,166.199
411,0.5,UWGS,Skew,1.65558
409,0.5,UWGS,Offset,645.19
409,0.5,UWGS,Skew,43.758
412,0.5,UWGS,Offset,361.526
412,0.5,UWGS,Skew,2.66326
413,0.5,UWGS,Offset,161.756
413,0.5,UWGS,Skew,1.50066
414,0.5,UWGS,Offset,86.2425
414,0.5,UWGS,Skew,1.68228
415,0.5,UWGS,Offset,120.169
415,0.5,UWGS,Skew,0.851592
416,0.5,UWGS,Offset,108.514
416,0.5,UWGS,Skew,0.672276
417,0.5,UWGS,Offset,103.995
417,0.5,UWGS,Skew,0.347152
419,0.5,UWGS,Offset,120.96
419,0.5,UWGS,Skew,0.26027
418,0.5,UWGS,Offset,126.992
418,0.5,UWGS,Skew,0.268094
420,0.5,UWGS,Offset,79.4661
420,0.5,UWGS,Skew,2.36218
421,0.5,UWGS,Offset,122.358
421,0.5,UWGS,Skew,0.338204
423,0.5,UWGS,Offset,85.8719
423,0.5,UWGS,Skew,0.155033
422,0.5,UWGS,Offset,105.849
422,0.5,UWGS,Skew,0.413661
424,0.5,UWGS,Offset,125.013
424,0.5,UWGS,Skew,0.23019
425,0.5,UWGS,Offset,124.266
425,0.5,UWGS,Skew,0.139113
427,0.5,UWGS,Offset,190.533
427,0.5,UWGS,Skew,0.755306
426,0.5,UWGS,Offset,57.4342
426,0.5,UWGS,Skew,8.50744
428,0.5,UWGS,Offset,139.081
428,0.5,UWGS,Skew,0.996644
429,0.5,UWGS,Offset,149.534
429,0.5,UWGS,Skew,1.31044
430,0.5,UWGS,Offset,97.2911
430,0.5,UWGS,Skew,0.967435
432,0.5,UWGS,Offset,113.51
432,0.5,UWGS,Skew,0.352793
431,0.5,UWGS,Offset,115.746
431,0.5,UWGS,Skew,0.817025
433,0.5,UWGS,Offset,86.994
433,0.5,UWGS,Skew,2.31344
434,0.5,UWGS,Offset,135.889
434,0.5,UWGS,Skew,0.859732
435,0.5,UWGS,Offset,125.34
435,0.5,UWGS,Skew,0.201821
436,0.5,UWGS,Offset,104.335
436,0.5,UWGS,Skew,0.364719
438,0.5,UWGS,Offset,97.8826
438,0.5,UWGS,Skew,0.0955276
437,0.5,UWGS,Offset,105.069
437,0.5,UWGS,Skew,0.298648
439,0.5,UWGS,Offset,78.068
439,0.5,UWGS,Skew,1.46359
440,0.5,UWGS,Offset,135.467
440,0.5,UWGS,Skew,0.430438
