Run,TrajectoryPositionNoise,Protocol,Metric,Value
356,0,LW-Sync,Offset,149.673
356,0,LW-Sync,Skew,13.7619
357,0,LW-Sync,Offset,165.711
357,0,LW-Sync,Skew,5.12733
358,0,LW-Sync,Offset,123.428
358,0,LW-Sync,Skew,7.33312
360,0,LW-Sync,Offset,152.693
360,0,LW-Sync,Skew,28.4216
361,0,LW-Sync,Offset,143.123
361,0,LW-Sync,Skew,6.86321
359,0,LW-Sync,Offset,165.378
359,0,LW-Sync,Skew,29.0043
362,0,LW-Sync,Offset,92.031
362,0,LW-Sync,Skew,45.0907
363,0,LW-Sync,Offset,155.798
363,0,LW-Sync,Skew,51.1266
364,0,LW-Sync,Offset,149.277
364,0,LW-Sync,Skew,29.9649
365,0,LW-Sync,Offset,181.954
365,0,LW-Sync,Skew,13.3631
366,0,LW-Sync,Offset,120.746
366,0,LW-Sync,Skew,21.581
367,0,LW-Sync,Offset,118.042
367,0,LW-Sync,Skew,14.8921
368,0,LW-Sync,Offset,166.266
368,0,LW-Sync,Skew,4.29271
369,0,LW-Sync,Offset,89.4807
369,0,LW-Sync,Skew,29.8923
370,0,LW-Sync,Offset,186.986
370,0,LW-Sync,Skew,50.8032
371,0,LW-Sync,Offset,139.805
371,0,LW-Sync,Skew,95.0007
372,0,LW-Sync,Offset,207.637
372,0,LW-Sync,Skew,25.5264
373,0,LW-Sync,Offset,92.6602
373,0,LW-Sync,Skew,35.1632
374,0,LW-Sync,Offset,136.922
374,0,LW-Sync,Skew,28.0143
375,0,LW-Sync,Offset,113.089
375,0,LW-Sync,Skew,19.313
376,0,LW-Sync,Offset,111.428
376,0,LW-Sync,Skew,22.1258
377,0,LW-Sync,Offset,102.443
377,0,LW-Sync,Skew,47.5308
378,0,LW-Sync,Offset,117.093
378,0,LW-Sync,Skew,68.9418
379,0,LW-Sync,Offset,143.038
379,0,LW-Sync,Skew,21.132
380,0,LW-Sync,Offset,57.0963
380,0,LW-Sync,Skew,17.4785
381,0,LW-Sync,Offset,150.707
381,0,LW-Sync,Skew,39.1314
383,0,LW-Sync,Offset,165.828
383,0,LW-Sync,Skew,49.7771
384,0,LW-Sync,Offset,138.081
384,0,LW-Sync,Skew,36.4474
382,0,LW-Sync,Offset,160.062
382,0,LW-Sync,Skew,33.7076
385,0,LW-Sync,Offset,144.904
385,0,LW-Sync,Skew,18.4564
386,0,LW-Sync,Offset,179.105
386,0,LW-Sync,Skew,27.3467
388,0,LW-Sync,Offset,158.75
388,0,LW-Sync,Skew,44.6865
387,0,LW-Sync,Offset,187.408
387,0,LW-Sync,Skew,51.26
389,0,LW-Sync,Offset,145.129
389,0,LW-Sync,Skew,42.6768
390,0,LW-Sync,Offset,132.085
390,0,LW-Sync,Skew,10.5948
391,0,LW-Sync,Offset,116.315
391,0,LW-Sync,Skew,56.3046
392,0,LW-Sync,Offset,123.819
392,0,LW-Sync,Skew,2.92544
393,0,LW-Sync,Offset,195.673
393,0,LW-Sync,Skew,32.0995
394,0,LW-Sync,Offset,134.62
394,0,LW-Sync,Skew,16.6598
395,0,LW-Sync,Offset,143.409
395,0,LW-Sync,Skew,51.0485
397,0,LW-Sync,Offset,108.879
397,0,LW-Sync,Skew,18.3658
396,0,LW-Sync,Offset,120.917
396,0,LW-Sync,Skew,24.3315
398,0,LW-Sync,Offset,128.254
398,0,LW-Sync,Skew,40.005
399,0,LW-Sync,Offset,72.6416
399,0,LW-Sync,Skew,77.9631
400,0,LW-Sync,Offset,96.701
400,0,LW-Sync,Skew,3.00443
401,0,LW-Sync,Offset,174.921
401,0,LW-Sync,Skew,39.3854
402,0,LW-Sync,Offset,118.793
402,0,LW-Sync,Skew,23.0599
403,0,LW-Sync,Offset,183.195
403,0,LW-Sync,Skew,30.6974
405,0,LW-Sync,Offset,179.114
405,0,LW-Sync,Skew,15.0596
406,0,LW-Sync,Offset,143.535
406,0,LW-Sync,Skew,13.0086
404,0,LW-Sync,Offset,152.867
404,0,LW-Sync,Skew,37.1991
408,0,LW-Sync,Offset,102.492
408,0,LW-Sync,Skew,66.0593
407,0,LW-Sync,Offset,189.189
407,0,LW-Sync,Skew,48.1097
409,0,LW-Sync,Offset,161.389
409,0,LW-Sync,Skew,14.73
411,0,LW-Sync,Offset,139.291
411,0,LW-Sync,Skew,12.2548
410,0,LW-Sync,Offset,170.753
410,0,LW-Sync,Skew,70.3107
412,0,LW-Sync,Offset,136.75
412,0,LW-Sync,Skew,6.04329
414,0,LW-Sync,Offset,194.61
414,0,LW-Sync,Skew,39.2429
413,0,LW-Sync,Offset,155.311
413,0,LW-Sync,Skew,23.6639
416,0,LW-Sync,Offset,125.422
416,0,LW-Sync,Skew,12.2166
415,0,LW-Sync,Offset,99.1571
415,0,LW-Sync,Skew,67.3332
417,0,LW-Sync,Offset,171.499
417,0,LW-Sync,Skew,86.5757
418,0,LW-Sync,Offset,125.793
418,0,LW-Sync,Skew,123.492
419,0,LW-Sync,Offset,166.27
419,0,LW-Sync,Skew,42.2762
421,0,LW-Sync,Offset,132.218
421,0,LW-Sync,Skew,15.8001
420,0,LW-Sync,Offset,124.584
420,0,LW-Sync,Skew,29.4702
422,0,LW-Sync,Offset,133.999
422,0,LW-Sync,Skew,2.92609
423,0,LW-Sync,Offset,162.45
423,0,LW-Sync,Skew,44.0699
424,0,LW-Sync,Offset,116.16
424,0,LW-Sync,Skew,20.8148
425,0,LW-Sync,Offset,125.268
425,0,LW-Sync,Skew,52.2128
426,0,LW-Sync,Offset,146.478
426,0,LW-Sync,Skew,33.6427
427,0,LW-Sync,Offset,156.254
427,0,LW-Sync,Skew,44.4209
428,0,LW-Sync,Offset,107.075
428,0,LW-Sync,Skew,38.8669
429,0,LW-Sync,Offset,170.68
429,0,LW-Sync,Skew,7.95109
430,0,LW-Sync,Offset,151.307
430,0,LW-Sync,Skew,28.2654
431,0,LW-Sync,Offset,145.777
431,0,LW-Sync,Skew,3.24641
432,0,LW-Sync,Offset,142.839
432,0,LW-Sync,Skew,34.2065
434,0,LW-Sync,Offset,126.61
434,0,LW-Sync,Skew,68.6097
433,0,LW-Sync,Offset,160.607
433,0,LW-Sync,Skew,15.726
435,0,LW-Sync,Offset,115.548
435,0,LW-Sync,Skew,33.3458
436,0,LW-Sync,Offset,166.903
436,0,LW-Sync,Skew,55.2239
437,0,LW-Sync,Offset,168.816
437,0,LW-Sync,Skew,9.86039
438,0,LW-Sync,Offset,133.979
438,0,LW-Sync,Skew,20.298
439,0,LW-Sync,Offset,149.325
439,0,LW-Sync,Skew,1.07797
441,0,LW-Sync,Offset,166.645
441,0,LW-Sync,Skew,10.3324
440,0,LW-Sync,Offset,126.409
440,0,LW-Sync,Skew,45.1679
442,0,LW-Sync,Offset,82.1011
442,0,LW-Sync,Skew,39.3746
443,0,LW-Sync,Offset,101.849
443,0,LW-Sync,Skew,7.63559
444,0,LW-Sync,Offset,170.132
444,0,LW-Sync,Skew,31.6963
445,0,LW-Sync,Offset,174.443
445,0,LW-Sync,Skew,20.1008
446,0,LW-Sync,Offset,111.023
446,0,LW-Sync,Skew,3.29508
449,0,LW-Sync,Offset,158.372
449,0,LW-Sync,Skew,7.21978
447,0,LW-Sync,Offset,159.633
447,0,LW-Sync,Skew,6.84642
450,0,LW-Sync,Offset,133.436
450,0,LW-Sync,Skew,8.1143
451,0,LW-Sync,Offset,152.183
451,0,LW-Sync,Skew,33.27
448,0,LW-Sync,Offset,134.219
448,0,LW-Sync,Skew,23.1529
452,0,LW-Sync,Offset,132.927
452,0,LW-Sync,Skew,75.7918
453,0,LW-Sync,Offset,122.576
453,0,LW-Sync,Skew,23.9587
454,0,LW-Sync,Offset,140.611
454,0,LW-Sync,Skew,19.9783
456,0,LW-Sync,Offset,140.698
456,0,LW-Sync,Skew,22.7
455,0,LW-Sync,Offset,152.827
455,0,LW-Sync,Skew,5.61969
457,0,LW-Sync,Offset,170.29
457,0,LW-Sync,Skew,16.8183
458,0,LW-Sync,Offset,164.136
458,0,LW-Sync,Skew,109.589
460,0,LW-Sync,Offset,100.728
460,0,LW-Sync,Skew,82.0047
459,0,LW-Sync,Offset,138.583
459,0,LW-Sync,Skew,24.0975
462,0,LW-Sync,Offset,145.315
462,0,LW-Sync,Skew,71.2088
461,0,LW-Sync,Offset,112.649
461,0,LW-Sync,Skew,37.9953
463,0,LW-Sync,Offset,133.488
463,0,LW-Sync,Skew,44.2593
464,0,LW-Sync,Offset,179.751
464,0,LW-Sync,Skew,39.2449
465,0,LW-Sync,Offset,153.48
465,0,LW-Sync,Skew,29.3729
466,0,LW-Sync,Offset,178.845
466,0,LW-Sync,Skew,70.6875
467,0,LW-Sync,Offset,117.971
467,0,LW-Sync,Skew,5.58503
468,0,LW-Sync,Offset,154.916
468,0,LW-Sync,Skew,6.79103
469,0,LW-Sync,Offset,178.797
469,0,LW-Sync,Skew,1.94674
470,0,LW-Sync,Offset,114.68
470,0,LW-Sync,Skew,33.2223
471,0,LW-Sync,Offset,170.562
471,0,LW-Sync,Skew,18.5281
472,0,LW-Sync,Offset,184.547
472,0,LW-Sync,Skew,78.8636
474,0,LW-Sync,Offset,170.32
474,0,LW-Sync,Skew,53.8057
473,0,LW-Sync,Offset,141.32
473,0,LW-Sync,Skew,68.2745
475,0,LW-Sync,Offset,143.394
475,0,LW-Sync,Skew,51.1739
476,0,LW-Sync,Offset,150.79
476,0,LW-Sync,Skew,20.5519
477,0,LW-Sync,Offset,142.643
477,0,LW-Sync,Skew,9.74304
478,0,LW-Sync,Offset,179.207
478,0,LW-Sync,Skew,43.441
479,0,LW-Sync,Offset,118.941
479,0,LW-Sync,Skew,23.1818
480,0,LW-Sync,Offset,128.031
480,0,LW-Sync,Skew,74.5091
481,0,LW-Sync,Offset,146.949
481,0,LW-Sync,Skew,61.2457
482,0,LW-Sync,Offset,157.14
482,0,LW-Sync,Skew,3.29908
484,0,LW-Sync,Offset,163.21
484,0,LW-Sync,Skew,83.7878
483,0,LW-Sync,Offset,139.344
483,0,LW-Sync,Skew,10.9074
485,0,LW-Sync,Offset,150
485,0,LW-Sync,Skew,21.9994
487,0,LW-Sync,Offset,155.213
487,0,LW-Sync,Skew,1.68064
486,0,LW-Sync,Offset,152.165
486,0,LW-Sync,Skew,43.0657
489,0,LW-Sync,Offset,101.197
489,0,LW-Sync,Skew,28.2028
488,0,LW-Sync,Offset,139.306
488,0,LW-Sync,Skew,22.9212
490,0,LW-Sync,Offset,171.245
490,0,LW-Sync,Skew,47.7909
491,0,LW-Sync,Offset,135.999
491,0,LW-Sync,Skew,23.252
492,0,LW-Sync,Offset,139.51
492,0,LW-Sync,Skew,56.5215
493,0,LW-Sync,Offset,182.185
493,0,LW-Sync,Skew,7.51346
495,0,LW-Sync,Offset,100.203
495,0,LW-Sync,Skew,34.2978
494,0,LW-Sync,Offset,85.8984
494,0,LW-Sync,Skew,62.32
496,0,LW-Sync,Offset,196.487
496,0,LW-Sync,Skew,83.2464
497,0,LW-Sync,Offset,177.474
497,0,LW-Sync,Skew,42.585
498,0,LW-Sync,Offset,119.096
498,0,LW-Sync,Skew,3.3947
499,0,LW-Sync,Offset,108.292
499,0,LW-Sync,Skew,22.5864
500,0,LW-Sync,Offset,164.79
500,0,LW-Sync,Skew,63.6905
501,0,LW-Sync,Offset,153.351
501,0,LW-Sync,Skew,21.7672
502,0,LW-Sync,Offset,176.854
502,0,LW-Sync,Skew,3.88935
505,0,LW-Sync,Offset,123.018
505,0,LW-Sync,Skew,30.9048
504,0,LW-Sync,Offset,164.004
504,0,LW-Sync,Skew,9.55167
503,0,LW-Sync,Offset,148.739
503,0,LW-Sync,Skew,32.2582
506,0,LW-Sync,Offset,152.037
506,0,LW-Sync,Skew,12.1523
507,0,LW-Sync,Offset,108.149
507,0,LW-Sync,Skew,35.3606
508,0,LW-Sync,Offset,159.98
508,0,LW-Sync,Skew,1.78455
509,0,LW-Sync,Offset,153.157
509,0,LW-Sync,Skew,63.0314
510,0,LW-Sync,Offset,139.066
510,0,LW-Sync,Skew,41.776
511,0,LW-Sync,Offset,142.677
511,0,LW-Sync,Skew,12.0927
512,0,LW-Sync,Offset,192.831
512,0,LW-Sync,Skew,30.6086
513,0,LW-Sync,Offset,165.335
513,0,LW-Sync,Skew,47.0059
514,0,LW-Sync,Offset,116.66
514,0,LW-Sync,Skew,19.8017
516,0,LW-Sync,Offset,145.978
516,0,LW-Sync,Skew,2.38992
515,0,LW-Sync,Offset,146.382
515,0,LW-Sync,Skew,18.8388
517,0,LW-Sync,Offset,178.378
517,0,LW-Sync,Skew,20.5207
518,0,LW-Sync,Offset,129.128
518,0,LW-Sync,Skew,31.8239
519,0,LW-Sync,Offset,133.245
519,0,LW-Sync,Skew,67.7222
520,0,LW-Sync,Offset,204.459
520,0,LW-Sync,Skew,10.7142
521,0,LW-Sync,Offset,150.42
521,0,LW-Sync,Skew,55.7258
522,0,LW-Sync,Offset,141.461
522,0,LW-Sync,Skew,78.6233
523,0,LW-Sync,Offset,141.523
523,0,LW-Sync,Skew,21.4191
524,0,LW-Sync,Offset,158.586
524,0,LW-Sync,Skew,56.806
525,0,LW-Sync,Offset,182.058
525,0,LW-Sync,Skew,58.5279
526,0,LW-Sync,Offset,141.053
526,0,LW-Sync,Skew,22.0031
528,0,LW-Sync,Offset,146.78
528,0,LW-Sync,Skew,4.44504
527,0,LW-Sync,Offset,128.028
527,0,LW-Sync,Skew,43.117
529,0,LW-Sync,Offset,118.785
529,0,LW-Sync,Skew,11.2119
530,0,LW-Sync,Offset,142.526
530,0,LW-Sync,Skew,22.2245
531,0,LW-Sync,Offset,147.897
531,0,LW-Sync,Skew,5.37256
532,0,LW-Sync,Offset,151.146
532,0,LW-Sync,Skew,34.266
533,0,LW-Sync,Offset,154.2
533,0,LW-Sync,Skew,13.5611
534,0,LW-Sync,Offset,165.335
534,0,LW-Sync,Skew,66.7573
537,0,LW-Sync,Offset,138.643
537,0,LW-Sync,Skew,9.01026
536,0,LW-Sync,Offset,158.389
536,0,LW-Sync,Skew,44.5537
535,0,LW-Sync,Offset,144.362
535,0,LW-Sync,Skew,29.0194
538,0,LW-Sync,Offset,117.682
538,0,LW-Sync,Skew,14.5298
539,0,LW-Sync,Offset,166.794
539,0,LW-Sync,Skew,4.65319
541,0,LW-Sync,Offset,133.535
541,0,LW-Sync,Skew,1.32645
540,0,LW-Sync,Offset,174.983
540,0,LW-Sync,Skew,36.3925
542,0,LW-Sync,Offset,151.404
542,0,LW-Sync,Skew,70.6888
543,0,LW-Sync,Offset,112.144
543,0,LW-Sync,Skew,30.2855
544,0,LW-Sync,Offset,91.4027
544,0,LW-Sync,Skew,39.2628
545,0,LW-Sync,Offset,178.391
545,0,LW-Sync,Skew,14.1592
547,0,LW-Sync,Offset,128.023
547,0,LW-Sync,Skew,22.3591
546,0,LW-Sync,Offset,137.294
546,0,LW-Sync,Skew,69.5237
548,0,LW-Sync,Offset,128.367
548,0,LW-Sync,Skew,36.046
549,0,LW-Sync,Offset,75.5322
549,0,LW-Sync,Skew,38.569
550,0,LW-Sync,Offset,99.9942
550,0,LW-Sync,Skew,7.2814
551,0,LW-Sync,Offset,117.597
551,0,LW-Sync,Skew,14.2685
552,0,LW-Sync,Offset,171.323
552,0,LW-Sync,Skew,57.2088
553,0,LW-Sync,Offset,175.326
553,0,LW-Sync,Skew,5.85837
554,0,LW-Sync,Offset,157.818
554,0,LW-Sync,Skew,11.2383
555,0,LW-Sync,Offset,111.322
555,0,LW-Sync,Skew,43.0484
557,0,LW-Sync,Offset,130.443
557,0,LW-Sync,Skew,52.4823
556,0,LW-Sync,Offset,148.786
556,0,LW-Sync,Skew,27.0339
558,0,LW-Sync,Offset,150.086
558,0,LW-Sync,Skew,20.9675
559,0,LW-Sync,Offset,121.02
559,0,LW-Sync,Skew,68.4953
560,0,LW-Sync,Offset,161.29
560,0,LW-Sync,Skew,32.5907
561,0,LW-Sync,Offset,151.812
561,0,LW-Sync,Skew,5.24303
562,0,LW-Sync,Offset,142.014
562,0,LW-Sync,Skew,84.3659
564,0,LW-Sync,Offset,134.821
564,0,LW-Sync,Skew,20.5052
563,0,LW-Sync,Offset,95.2257
563,0,LW-Sync,Skew,65.5568
565,0,LW-Sync,Offset,153.499
565,0,LW-Sync,Skew,20.243
566,0,LW-Sync,Offset,113.471
566,0,LW-Sync,Skew,33.9635
567,0,LW-Sync,Offset,124.137
567,0,LW-Sync,Skew,47.8872
569,0,LW-Sync,Offset,161.612
569,0,LW-Sync,Skew,15.3668
568,0,LW-Sync,Offset,162.767
568,0,LW-Sync,Skew,16.1445
570,0,LW-Sync,Offset,177.916
570,0,LW-Sync,Skew,4.56138
571,0,LW-Sync,Offset,163.407
571,0,LW-Sync,Skew,24.0176
572,0,LW-Sync,Offset,155.991
572,0,LW-Sync,Skew,7.31625
573,0,LW-Sync,Offset,132.977
573,0,LW-Sync,Skew,10.4342
574,0,LW-Sync,Offset,157.701
574,0,LW-Sync,Skew,6.48705
576,0,LW-Sync,Offset,141.397
576,0,LW-Sync,Skew,22.8795
575,0,LW-Sync,Offset,161.493
575,0,LW-Sync,Skew,47.1973
577,0,LW-Sync,Offset,154.677
577,0,LW-Sync,Skew,43.9806
578,0,LW-Sync,Offset,146.778
578,0,LW-Sync,Skew,20.4463
579,0,LW-Sync,Offset,181.549
579,0,LW-Sync,Skew,65.6322
581,0,LW-Sync,Offset,151.508
581,0,LW-Sync,Skew,83.9377
582,0,LW-Sync,Offset,163.782
582,0,LW-Sync,Skew,27.0928
580,0,LW-Sync,Offset,126.839
580,0,LW-Sync,Skew,53.5131
583,0,LW-Sync,Offset,157.458
583,0,LW-Sync,Skew,42.2108
584,0,LW-Sync,Offset,193.926
584,0,LW-Sync,Skew,49.3066
585,0,LW-Sync,Offset,123.821
585,0,LW-Sync,Skew,48.7222
586,0,LW-Sync,Offset,202.312
586,0,LW-Sync,Skew,7.9012
587,0,LW-Sync,Offset,160.244
587,0,LW-Sync,Skew,15.5659
589,0,LW-Sync,Offset,152.132
589,0,LW-Sync,Skew,2.64224
588,0,LW-Sync,Offset,194.138
588,0,LW-Sync,Skew,22.9961
590,0,LW-Sync,Offset,147.094
590,0,LW-Sync,Skew,17.9401
591,0,LW-Sync,Offset,136.64
591,0,LW-Sync,Skew,90.4001
594,0,LW-Sync,Offset,180.056
594,0,LW-Sync,Skew,45.5457
592,0,LW-Sync,Offset,167.659
592,0,LW-Sync,Skew,82.73
593,0,LW-Sync,Offset,181.17
593,0,LW-Sync,Skew,14.209
595,0,LW-Sync,Offset,117.357
595,0,LW-Sync,Skew,36.1805
596,0,LW-Sync,Offset,146.666
596,0,LW-Sync,Skew,4.18054
597,0,LW-Sync,Offset,188.11
597,0,LW-Sync,Skew,41.9487
598,0,LW-Sync,Offset,151.92
598,0,LW-Sync,Skew,27.6681
600,0,LW-Sync,Offset,147.677
600,0,LW-Sync,Skew,76.3229
599,0,LW-Sync,Offset,141.416
599,0,LW-Sync,Skew,29.3216
601,0,LW-Sync,Offset,123.781
601,0,LW-Sync,Skew,37.6971
602,0,LW-Sync,Offset,154.774
602,0,LW-Sync,Skew,16.684
603,0,LW-Sync,Offset,152.739
603,0,LW-Sync,Skew,40.6432
604,0,LW-Sync,Offset,120.983
604,0,LW-Sync,Skew,18.1866
606,0,LW-Sync,Offset,156.544
606,0,LW-Sync,Skew,1.19649
605,0,LW-Sync,Offset,142.466
605,0,LW-Sync,Skew,49.6655
607,0,LW-Sync,Offset,133.552
607,0,LW-Sync,Skew,6.68205
608,0,LW-Sync,Offset,203.111
608,0,LW-Sync,Skew,7.78114
609,0,LW-Sync,Offset,125.501
609,0,LW-Sync,Skew,27.8768
611,0,LW-Sync,Offset,137.085
611,0,LW-Sync,Skew,31.0938
612,0,LW-Sync,Offset,155.528
612,0,LW-Sync,Skew,32.0944
610,0,LW-Sync,Offset,131.119
610,0,LW-Sync,Skew,22.3313
614,0,LW-Sync,Offset,124.638
614,0,LW-Sync,Skew,49.6647
613,0,LW-Sync,Offset,137.927
613,0,LW-Sync,Skew,6.69625
615,0,LW-Sync,Offset,131.56
615,0,LW-Sync,Skew,16.715
616,0,LW-Sync,Offset,189.752
616,0,LW-Sync,Skew,24.256
617,0,LW-Sync,Offset,170.844
617,0,LW-Sync,Skew,11.1564
620,0,LW-Sync,Offset,132.999
620,0,LW-Sync,Skew,37.0678
618,0,LW-Sync,Offset,151.305
618,0,LW-Sync,Skew,47.1779
621,0,LW-Sync,Offset,67.1547
621,0,LW-Sync,Skew,16.7815
619,0,LW-Sync,Offset,169.171
619,0,LW-Sync,Skew,6.60667
623,0,LW-Sync,Offset,159.224
623,0,LW-Sync,Skew,52.1413
622,0,LW-Sync,Offset,171.803
622,0,LW-Sync,Skew,50.6513
624,0,LW-Sync,Offset,198.391
624,0,LW-Sync,Skew,100.738
626,0,LW-Sync,Offset,143.972
626,0,LW-Sync,Skew,32.6688
627,0,LW-Sync,Offset,192.55
627,0,LW-Sync,Skew,35.9768
625,0,LW-Sync,Offset,154.996
625,0,LW-Sync,Skew,101.635
628,0,LW-Sync,Offset,136.659
628,0,LW-Sync,Skew,66.6085
629,0,LW-Sync,Offset,166.925
629,0,LW-Sync,Skew,13.6099
631,0,LW-Sync,Offset,153.127
631,0,LW-Sync,Skew,22.502
630,0,LW-Sync,Offset,150.149
630,0,LW-Sync,Skew,45.8114
633,0,LW-Sync,Offset,150.626
633,0,LW-Sync,Skew,102.888
632,0,LW-Sync,Offset,165.031
632,0,LW-Sync,Skew,64.0293
634,0,LW-Sync,Offset,120.555
634,0,LW-Sync,Skew,52.9539
635,0,LW-Sync,Offset,110.892
635,0,LW-Sync,Skew,33.4179
636,0,LW-Sync,Offset,142.712
636,0,LW-Sync,Skew,74.0405
637,0,LW-Sync,Offset,160.155
637,0,LW-Sync,Skew,31.7209
640,0,LW-Sync,Offset,105.026
640,0,LW-Sync,Skew,15.7281
639,0,LW-Sync,Offset,190.827
639,0,LW-Sync,Skew,27.558
638,0,LW-Sync,Offset,86.281
638,0,LW-Sync,Skew,19.7618
641,0,LW-Sync,Offset,79.0047
641,0,LW-Sync,Skew,74.4644
642,0,LW-Sync,Offset,156.421
642,0,LW-Sync,Skew,115.821
643,0,LW-Sync,Offset,153.259
643,0,LW-Sync,Skew,2.56774
644,0,LW-Sync,Offset,132.245
644,0,LW-Sync,Skew,66.9926
645,0,LW-Sync,Offset,170.91
645,0,LW-Sync,Skew,51.5738
647,0,LW-Sync,Offset,180.953
647,0,LW-Sync,Skew,10.2714
646,0,LW-Sync,Offset,163.388
646,0,LW-Sync,Skew,23.2781
648,0,LW-Sync,Offset,130.656
648,0,LW-Sync,Skew,24.7811
649,0,LW-Sync,Offset,133.316
649,0,LW-Sync,Skew,3.72863
650,0,LW-Sync,Offset,175.848
650,0,LW-Sync,Skew,22.4577
651,0,LW-Sync,Offset,138.649
651,0,LW-Sync,Skew,28.4181
652,0,LW-Sync,Offset,185.597
652,0,LW-Sync,Skew,28.6187
653,0,LW-Sync,Offset,130.947
653,0,LW-Sync,Skew,0.496772
654,0,LW-Sync,Offset,206.06
654,0,LW-Sync,Skew,8.56658
655,0,LW-Sync,Offset,164.461
655,0,LW-Sync,Skew,82.7642
656,0,LW-Sync,Offset,164.451
656,0,LW-Sync,Skew,50.5931
658,0,LW-Sync,Offset,153.163
658,0,LW-Sync,Skew,10.3504
657,0,LW-Sync,Offset,139.065
657,0,LW-Sync,Skew,49.0582
659,0,LW-Sync,Offset,127.179
659,0,LW-Sync,Skew,7.27955
661,0,LW-Sync,Offset,151.734
661,0,LW-Sync,Skew,37.75
660,0,LW-Sync,Offset,112.763
660,0,LW-Sync,Skew,27.6595
663,0,LW-Sync,Offset,124.405
663,0,LW-Sync,Skew,45.4607
662,0,LW-Sync,Offset,133.558
662,0,LW-Sync,Skew,61.7132
664,0,LW-Sync,Offset,151.532
664,0,LW-Sync,Skew,57.0179
665,0,LW-Sync,Offset,111.542
665,0,LW-Sync,Skew,2.04224
666,0,LW-Sync,Offset,167.116
666,0,LW-Sync,Skew,3.20676
667,0,LW-Sync,Offset,106.708
667,0,LW-Sync,Skew,14.7101
668,0,LW-Sync,Offset,140.979
668,0,LW-Sync,Skew,72.6881
670,0,LW-Sync,Offset,156.748
670,0,LW-Sync,Skew,84.35
669,0,LW-Sync,Offset,117.791
669,0,LW-Sync,Skew,56.2752
671,0,LW-Sync,Offset,168.406
671,0,LW-Sync,Skew,9.14745
673,0,LW-Sync,Offset,133.245
673,0,LW-Sync,Skew,15.0023
672,0,LW-Sync,Offset,173.005
672,0,LW-Sync,Skew,63.3104
675,0,LW-Sync,Offset,133.959
675,0,LW-Sync,Skew,21.4189
676,0,LW-Sync,Offset,142.14
676,0,LW-Sync,Skew,35.9316
674,0,LW-Sync,Offset,144.033
674,0,LW-Sync,Skew,18.593
677,0,LW-Sync,Offset,118.144
677,0,LW-Sync,Skew,33.8742
679,0,LW-Sync,Offset,150.884
679,0,LW-Sync,Skew,0.80387
678,0,LW-Sync,Offset,132.654
678,0,LW-Sync,Skew,19.6973
682,0,LW-Sync,Offset,123.732
682,0,LW-Sync,Skew,10.2808
681,0,LW-Sync,Offset,158.209
681,0,LW-Sync,Skew,12.252
680,0,LW-Sync,Offset,116.023
680,0,LW-Sync,Skew,45.7302
683,0,LW-Sync,Offset,182.812
683,0,LW-Sync,Skew,61.8703
684,0,LW-Sync,Offset,165.155
684,0,LW-Sync,Skew,0.0651189
686,0,LW-Sync,Offset,168.809
686,0,LW-Sync,Skew,78.3728
687,0,LW-Sync,Offset,148.418
687,0,LW-Sync,Skew,10.6135
685,0,LW-Sync,Offset,125.142
685,0,LW-Sync,Skew,6.07391
688,0,LW-Sync,Offset,115.956
688,0,LW-Sync,Skew,24.3408
690,0,LW-Sync,Offset,157.019
690,0,LW-Sync,Skew,2.09557
689,0,LW-Sync,Offset,125.607
689,0,LW-Sync,Skew,4.71261
691,0,LW-Sync,Offset,84.9772
691,0,LW-Sync,Skew,22.6649
693,0,LW-Sync,Offset,186.749
693,0,LW-Sync,Skew,10.4811
692,0,LW-Sync,Offset,140.68
692,0,LW-Sync,Skew,0.287273
694,0,LW-Sync,Offset,134.266
694,0,LW-Sync,Skew,3.83477
696,0,LW-Sync,Offset,152.429
696,0,LW-Sync,Skew,50.1599
695,0,LW-Sync,Offset,172.711
695,0,LW-Sync,Skew,39.2908
697,0,LW-Sync,Offset,167.973
697,0,LW-Sync,Skew,27.0994
698,0,LW-Sync,Offset,176.294
698,0,LW-Sync,Skew,16.6464
699,0,LW-Sync,Offset,110.485
699,0,LW-Sync,Skew,13.0813
700,0,LW-Sync,Offset,189.637
700,0,LW-Sync,Skew,15.2171
701,0,LW-Sync,Offset,145.936
701,0,LW-Sync,Skew,26.0555
702,0,LW-Sync,Offset,127.489
702,0,LW-Sync,Skew,47.5635
703,0,LW-Sync,Offset,136.742
703,0,LW-Sync,Skew,12.6398
705,0,LW-Sync,Offset,137.046
705,0,LW-Sync,Skew,49.7489
704,0,LW-Sync,Offset,142.817
704,0,LW-Sync,Skew,67.4344
706,0,LW-Sync,Offset,171.489
706,0,LW-Sync,Skew,57.408
707,0,LW-Sync,Offset,147.387
707,0,LW-Sync,Skew,53.6242
708,0,LW-Sync,Offset,153.373
708,0,LW-Sync,Skew,143.233
709,0,LW-Sync,Offset,156.859
709,0,LW-Sync,Skew,32.8122
710,0,LW-Sync,Offset,154.21
710,0,LW-Sync,Skew,2.31702
712,0,LW-Sync,Offset,148.198
712,0,LW-Sync,Skew,31.6903
711,0,LW-Sync,Offset,151.146
711,0,LW-Sync,Skew,17.2632
713,0,LW-Sync,Offset,124.084
713,0,LW-Sync,Skew,7.91564
714,0,LW-Sync,Offset,92.9359
